"","inventory_date","inventory_start_time","plot_key","initials_of_nearest_road","new_plot_key","crew","area_of_ranch","short_description_of_treament","any_other_description_of_treatment","treatment_year","weather","inventory_end_time","x","y","what_is_the_percent_slope_nearest_integer","are_there_trees_present","are_there_seedlings_present","are_there_saplings_present","any_notes_about_site","alive_or_dead","crown_height_m","crown_light_exposure","crown_position","dbh_cm_tree","epicormic_growth_present","percent_dieback","total_height_m_tree","tree_species","what_if_any_disease_damage_present","size_class","dbh_cm_sapling","total_height_m_sapling","number_of_seedlings","browse_count","other_count","sprucebudworm_count","mechanicaldamage_count","defoliation_count","aspenbud_count","galls_count","douglasfiradelgid_count","browse_presence","insect_presence","other_damage_presence","no_damage_presence"
"668","6/21/2023 6:00:00 PM","14:27","86","TC","FM_TC_86_2023","JC,ML,TM","Cat_Springs","THIN_FROM_BELOW","",2014,"sunny","14:27",-105.282695051381,37.439353102853,17,"Yes","Yes","No","","living",7.4,5,2,26,"No",25,9,"PSME","sprucebudworm","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"669","6/21/2023 6:00:00 PM","14:27","86","TC","FM_TC_86_2023","JC,ML,TM","Cat_Springs","THIN_FROM_BELOW","",2014,"sunny","14:27",-105.282695051381,37.439353102853,17,"Yes","Yes","No","","living",5,5,2,33.5,"No",10,7.8,"ABCO","sprucebudworm","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"670","6/21/2023 6:00:00 PM","14:27","86","TC","FM_TC_86_2023","JC,ML,TM","Cat_Springs","THIN_FROM_BELOW","",2014,"sunny","14:27",-105.282695051381,37.439353102853,17,"Yes","Yes","No","","living",5.7,5,4,22.5,"Yes",20,7.9,"ABCO","sprucebudworm","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"671","6/21/2023 6:00:00 PM","14:27","86","TC","FM_TC_86_2023","JC,ML,TM","Cat_Springs","THIN_FROM_BELOW","",2014,"sunny","14:27",-105.282695051381,37.439353102853,17,"Yes","Yes","No","","living",7.9,4,2,30,"No",20,10.3,"ABCO","sprucebudworm","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"672","6/21/2023 6:00:00 PM","14:27","86","TC","FM_TC_86_2023","JC,ML,TM","Cat_Springs","THIN_FROM_BELOW","",2014,"sunny","14:27",-105.282695051381,37.439353102853,17,"Yes","Yes","No","","living",5.9,4,2,18.5,"Yes",20,7.3,"ABCO","sprucebudworm","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"673","6/21/2023 6:00:00 PM","14:27","86","TC","FM_TC_86_2023","JC,ML,TM","Cat_Springs","THIN_FROM_BELOW","",2014,"sunny","14:27",-105.282695051381,37.439353102853,17,"Yes","Yes","No","","living",10.8,5,2,29,"No",20,11.9,"ABCO","canker","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"674","6/21/2023 6:00:00 PM","14:27","86","TC","FM_TC_86_2023","JC,ML,TM","Cat_Springs","THIN_FROM_BELOW","",2014,"sunny","14:27",-105.282695051381,37.439353102853,17,"Yes","Yes","No","","living",5.8,5,2,34.5,"Yes",50,11.3,"ABCO","sprucebudworm","tree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"675","6/7/2023 6:00:00 PM","09:06","144","WTC","FM_WTC_144_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2021,"partly_cloudy","09:06",-105.270888134935,37.3474200535913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PSME",NA,"seedling",NA,NA,6,0,0,0,0,0,0,0,0,"0","0","0","1"
"676","6/12/2023 6:00:00 PM","10:05","122","SR","FM_SR_122_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"partly_cloudy","10:05",-105.293289357894,37.3564264504587,27,"Yes","Yes","No","",NA,NA,NA,NA,NA,NA,NA,NA,"JUSC",NA,"seedling",NA,NA,1,0,0,0,1,0,0,0,0,"0","0","1","0"
"677","6/6/23 18:00","10:27","136","MB","FM_MB_136_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"sunny","10:27",-105.2876649,37.33754982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POTR",NA,"seedling",NA,NA,62,40,0,0,0,0,0,0,0,"1","0","0","0"
"678","6/6/23 18:00","10:27","136","MB","FM_MB_136_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"sunny","10:27",-105.2876649,37.33754982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PSME",NA,"seedling",NA,NA,1,0,0,0,0,0,0,0,0,"0","0","0","1"
"679","6/7/2023 6:00:00 PM","10:51","143","WTC","FM_WTC_143_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,NA,"partly_cloudy","10:51",-105.272829802805,37.3463827930739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABCO",NA,"seedling",NA,NA,8,0,0,0,4,0,0,0,0,"0","0","1","0"
"680","6/6/23 18:00","12:29","137","BL","FM_BL_137_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,NA,"partly_cloudy","12:29",-105.2865333,37.33915487,NA,NA,NA,NA,NA,"living",NA,NA,NA,NA,NA,NA,NA,"PSME","other","sapling",4.5,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"681","6/6/23 18:00","12:29","137","BL","FM_BL_137_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,NA,"partly_cloudy","12:29",-105.2865333,37.33915487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PSME",NA,"seedling",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA"
"682","6/6/23 18:00","12:29","137","BL","FM_BL_137_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,NA,"partly_cloudy","12:29",-105.2865333,37.33915487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABCO",NA,"seedling",NA,NA,2,0,0,1,0,0,0,0,0,"0","1","0","0"
"683","6/6/23 18:00","12:29","137","BL","FM_BL_137_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,NA,"partly_cloudy","12:29",-105.2865333,37.33915487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POTR",NA,"seedling",NA,NA,74,7,12,0,0,0,0,0,0,"1","0","1","0"
"684","6/7/2023 6:00:00 PM","12:20","141","WTC","FM_WTC_141_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","12:20",-105.273302206868,37.3435544036677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POTR",NA,"seedling",NA,NA,24,24,0,0,0,0,0,0,0,"1","0","0","0"
"685","6/12/2023 6:00:00 PM","11:54","107","SR","FM_SR_107_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"partly_cloudy","11:54",-105.291104111919,37.3535034712752,36,"Yes","No","Yes","","dead",NA,NA,NA,NA,NA,NA,NA,"PIED","mechanicaldamamge,canker,barkbeetle,winddamage","sapling",8,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"686","6/12/2023 6:00:00 PM","11:54","107","SR","FM_SR_107_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"partly_cloudy","11:54",-105.291104111919,37.3535034712752,36,"Yes","No","Yes","","living",NA,NA,NA,NA,NA,NA,NA,"PSME","canker","sapling",8.5,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"687","6/7/2023 6:00:00 PM","13:06","142","MB","FM_MB_142_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","13:06",-105.276824031123,37.3429219052543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POTR",NA,"seedling",NA,NA,25,25,0,0,0,10,1,0,0,"1","1","1","0"
"688","6/7/2023 6:00:00 PM","13:06","142","MB","FM_MB_142_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","13:06",-105.276824031123,37.3429219052543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABCO",NA,"seedling",NA,NA,1,0,0,0,1,0,0,0,0,"0","0","1","0"
"689","6/7/2023 6:00:00 PM","13:06","142","MB","FM_MB_142_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","13:06",-105.276824031123,37.3429219052543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PSME",NA,"seedling",NA,NA,1,0,0,0,0,0,0,0,0,"0","0","0","1"
"690","6/7/2023 6:00:00 PM","13:06","142","MB","FM_MB_142_2023","TM,RM,JC,ML","Baldies","UNKNOWN",NA,2018,"overcast","13:06",-105.276824031123,37.3429219052543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JUSC",NA,"seedling",NA,NA,1,0,0,0,1,0,0,0,0,"0","0","1","0"
"691","6/12/2023 6:00:00 PM","13:45","115","SR","FM_SR_115_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:45",-105.291219195449,37.3512920318519,57,"Yes","Yes","Yes","","living",NA,NA,NA,NA,NA,NA,NA,"JUSC","none","sapling",6,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"692","6/12/2023 6:00:00 PM","13:45","115","SR","FM_SR_115_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:45",-105.291219195449,37.3512920318519,57,"Yes","Yes","Yes","","living",NA,NA,NA,NA,NA,NA,NA,"JUSC","none","sapling",9.5,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"693","6/12/2023 6:00:00 PM","13:45","115","SR","FM_SR_115_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:45",-105.291219195449,37.3512920318519,57,"Yes","Yes","Yes","","living",NA,NA,NA,NA,NA,NA,NA,"JUSC","none","sapling",9.5,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"694","6/12/2023 6:00:00 PM","13:45","115","SR","FM_SR_115_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:45",-105.291219195449,37.3512920318519,57,"Yes","Yes","Yes","","living",NA,NA,NA,NA,NA,NA,NA,"JUSC","sapsucker","sapling",8.5,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"695","6/12/2023 6:00:00 PM","13:45","115","SR","FM_SR_115_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:45",-105.291219195449,37.3512920318519,57,"Yes","Yes","Yes","",NA,NA,NA,NA,NA,NA,NA,NA,"PIED",NA,"seedling",NA,NA,1,0,0,0,1,0,0,1,0,"0","0","1","0"
"696","6/13/2023 6:00:00 PM","09:19","116","BL","FM_BL_116_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","09:19",-105.282848775485,37.3518442316329,44,"Yes","Yes","Yes","In a skid",NA,NA,NA,NA,NA,NA,NA,NA,"ABCO",NA,"seedling",NA,NA,1,0,0,0,1,0,0,0,0,"0","0","1","0"
"697","6/13/2023 6:00:00 PM","09:19","116","BL","FM_BL_116_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","09:19",-105.282848775485,37.3518442316329,44,"Yes","Yes","Yes","In a skid","dead",NA,NA,NA,NA,NA,NA,NA,"ABCO","barkbeetle","sapling",3.5,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"698","6/13/2023 6:00:00 PM","09:19","116","BL","FM_BL_116_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","09:19",-105.282848775485,37.3518442316329,44,"Yes","Yes","Yes","In a skid",NA,NA,NA,NA,NA,NA,NA,NA,"PIPO",NA,"seedling",NA,NA,1,0,0,0,0,0,0,0,0,"0","0","0","1"
"699","6/13/2023 6:00:00 PM","09:19","116","BL","FM_BL_116_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","09:19",-105.282848775485,37.3518442316329,44,"Yes","Yes","Yes","In a skid","living",NA,NA,NA,NA,NA,NA,NA,"ABCO","sprucebudworm,mechanicaldamamge","sapling",6,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","1","0","0"
"700","6/8/2023 6:00:00 PM","10:07","138","MB","FM_MB_138_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2021,"sunny","10:07",-105.276919501,37.3475860571837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PSME",NA,"seedling",NA,NA,13,19,0,0,13,0,0,0,0,"1","0","1","0"
"701","6/13/2023 6:00:00 PM","10:26","117","BL","FM_BL_117_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"partly_cloudy","10:26",-105.285168467188,37.3490845319231,39,"Yes","Yes","No","In a skid",NA,NA,NA,NA,NA,NA,NA,NA,"PSME",NA,"seedling",NA,NA,61,0,0,0,8,0,0,0,0,"0","0","1","0"
"702","6/8/2023 6:00:00 PM","10:51","139","MB","FM_MB_139_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2021,"sunny","10:51",-105.278948173025,37.345801759546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PSME",NA,"seedling",NA,NA,1,0,0,0,1,0,0,0,0,"0","0","1","0"
"703","6/8/2023 6:00:00 PM","11:45","140","MB","FM_MB_140_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2021,"sunny","11:45",-105.279568350041,37.3430534592246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POTR",NA,"seedling",NA,NA,1,1,0,0,0,0,0,0,0,"1","0","0","0"
"704","6/13/2023 6:00:00 PM","13:27","110","S","FM_S_110_2023","JC,RM,TM","Baldies","UNKNOWN","",2020,"partly_cloudy","13:27",-105.289516663277,37.3490062449475,46,"Yes","Yes","No","In a skid ",NA,NA,NA,NA,NA,NA,NA,NA,"PSME",NA,"seedling",NA,NA,2,0,0,0,0,0,0,0,0,"0","0","0","1"
"705","6/8/2023 6:00:00 PM","13:58","118","MBDE","FM_MBDE_118_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2021,"sunny","13:58",-105.285129826614,37.3449004954075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PSME",NA,"seedling",NA,NA,1,0,0,0,1,0,0,0,0,"0","0","1","0"
"706","6/13/2023 6:00:00 PM","14:14","111","S","FM_S_111_2023","JC,RM,TM","Baldies","UNKNOWN","",2020,"partly_cloudy","14:14",-105.290162908011,37.3466531513607,38,"Yes","Yes","Yes","","living",NA,NA,NA,NA,NA,NA,NA,"PSME","canker,mechanicaldamamge","sapling",4.5,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"707","6/13/2023 6:00:00 PM","14:14","111","S","FM_S_111_2023","JC,RM,TM","Baldies","UNKNOWN","",2020,"partly_cloudy","14:14",-105.290162908011,37.3466531513607,38,"Yes","Yes","Yes","","living",NA,NA,NA,NA,NA,NA,NA,"PSME","canker,mechanicaldamamge","sapling",4.5,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"708","6/13/2023 6:00:00 PM","14:14","111","S","FM_S_111_2023","JC,RM,TM","Baldies","UNKNOWN","",2020,"partly_cloudy","14:14",-105.290162908011,37.3466531513607,38,"Yes","Yes","Yes","",NA,NA,NA,NA,NA,NA,NA,NA,"PSME",NA,"seedling",NA,NA,12,0,0,0,11,0,0,0,0,"0","0","1","0"
"710","6/14/2023 6:00:00 PM","09:06","154","BL","FM_BL_154_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","09:06",-105.26246239441,37.3362722481017,67,"Yes","Yes","No","In a skid ",NA,NA,NA,NA,NA,NA,NA,NA,"ACGL",NA,"seedling",NA,NA,8,0,0,0,0,0,0,0,0,"0","0","0","1"
"711","6/14/2023 6:00:00 PM","09:06","154","BL","FM_BL_154_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","09:06",-105.26246239441,37.3362722481017,67,"Yes","Yes","No","In a skid ",NA,NA,NA,NA,NA,NA,NA,NA,"ABCO",NA,"seedling",NA,NA,3,0,0,0,3,0,0,0,0,"0","0","1","0"
"712","6/14/2023 6:00:00 PM","09:48","153","BL","FM_BL_153_2023","JC,TM,RM","Baldies","UNKNOWN","",2018,"sunny","09:48",-105.264985179627,37.3362919874837,18,"Yes","Yes","No","",NA,NA,NA,NA,NA,NA,NA,NA,"JUSC",NA,"seedling",NA,NA,1,0,0,0,1,0,0,0,0,"0","0","1","0"
"713","6/14/2023 6:00:00 PM","09:48","153","BL","FM_BL_153_2023","JC,TM,RM","Baldies","UNKNOWN","",2018,"sunny","09:48",-105.264985179627,37.3362919874837,18,"Yes","Yes","No","",NA,NA,NA,NA,NA,NA,NA,NA,"PSME",NA,"seedling",NA,NA,1,0,0,0,0,0,0,0,0,"0","0","0","1"
"715","6/14/2023 6:00:00 PM","10:32","147","BL","FM_BL_147_2023","JC,TM,RM","Baldies","UNKNOWN","",2021,"sunny,warm","10:32",-105.268233837658,37.3344853939836,35,"Yes","Yes","Yes","",NA,NA,NA,NA,NA,NA,NA,NA,"PSME",NA,"seedling",NA,NA,1,0,0,0,1,0,0,0,0,"0","0","1","0"
"716","6/14/2023 6:00:00 PM","10:32","147","BL","FM_BL_147_2023","JC,TM,RM","Baldies","UNKNOWN","",2021,"sunny,warm","10:32",-105.268233837658,37.3344853939836,35,"Yes","Yes","Yes","","dead",NA,NA,NA,NA,NA,NA,NA,"POTR","browse,mechanicaldamamge","sapling",7.5,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"717","6/14/2023 6:00:00 PM","10:32","147","BL","FM_BL_147_2023","JC,TM,RM","Baldies","UNKNOWN","",2021,"sunny,warm","10:32",-105.268233837658,37.3344853939836,35,"Yes","Yes","Yes","",NA,NA,NA,NA,NA,NA,NA,NA,"POTR",NA,"seedling",NA,NA,30,28,0,0,0,0,0,0,0,"1","0","0","0"
"718","6/9/2023 6:00:00 PM","10:43","120","S","FM_S_120_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","10:43",-105.285276761377,37.3558121826848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PSME",NA,"seedling",NA,NA,8,0,0,0,8,0,0,0,0,"0","0","1","0"
"719","6/9/2023 6:00:00 PM","10:43","120","S","FM_S_120_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","10:43",-105.285276761377,37.3558121826848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JUSC",NA,"seedling",NA,NA,1,0,0,0,1,0,0,0,0,"0","0","1","0"
"720","6/9/2023 6:00:00 PM","10:43","120","S","FM_S_120_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","10:43",-105.285276761377,37.3558121826848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIPO",NA,"seedling",NA,NA,1,0,0,0,0,0,0,0,0,"0","0","0","1"
"721","6/14/2023 6:00:00 PM","11:22","152","BL","FM_BL_152_2023","JC,RM,TM","Baldies","UNKNOWN","",2018,"sunny","11:22",-105.27055704976,37.3357143067171,28,"Yes","Yes","Yes","","living",NA,NA,NA,NA,NA,NA,NA,"ABCO","mechanicaldamamge,canker","sapling",5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"722","6/14/2023 6:00:00 PM","11:22","152","BL","FM_BL_152_2023","JC,RM,TM","Baldies","UNKNOWN","",2018,"sunny","11:22",-105.27055704976,37.3357143067171,28,"Yes","Yes","Yes","",NA,NA,NA,NA,NA,NA,NA,NA,"ABCO",NA,"seedling",NA,NA,1,19,0,0,NA,0,0,0,0,"1","0","0","0"
"723","6/9/2023 6:00:00 PM","11:25","119","S","FM_S_119_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","11:25",-105.285204677009,37.3583897855481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIPO",NA,"seedling",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA","NA"
"724","6/14/2023 6:00:00 PM","13:51","146","MBR","FM_MBR_146_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:51",-105.275906128907,37.334502325428,37,"Yes","No","Yes","","living",NA,NA,NA,NA,NA,NA,NA,"PSME","none","sapling",4.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","1"
"725","6/14/2023 6:00:00 PM","13:51","146","MBR","FM_MBR_146_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","13:51",-105.275906128907,37.334502325428,37,"Yes","No","Yes","","dead",NA,NA,NA,NA,NA,NA,NA,"PSME","mechanicaldamamge","sapling",6.5,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"726","6/9/2023 6:00:00 PM","12:43","106","S","FM_S_106_2023","JC,ML,RM,TM","Baldies","UNKNOWN",NA,2020,"partly_cloudy","12:43",-105.286099528992,37.3604992172097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JUSC",NA,"seedling",NA,NA,1,0,0,0,1,0,0,0,0,"0","0","1","0"
"728","6/15/2023 6:00:00 PM","08:59","148","BL","FM_BL_148_2023","JC,RM,TM","Baldies","UNKNOWN","",2018,"partly_cloudy","08:59",-105.275746369832,37.3373522144159,33,"Yes","Yes","No","In a skid",NA,NA,NA,NA,NA,NA,NA,NA,"POTR",NA,"seedling",NA,NA,15,15,0,0,0,0,0,0,0,"1","0","0","0"
"730","6/15/2023 6:00:00 PM","09:44","145","BL","FM_BL_145_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","09:44",-105.274760658019,37.339144432952,36,"Yes","Yes","Yes","In a skid ",NA,NA,NA,NA,NA,NA,NA,NA,"POTR",NA,"seedling",NA,NA,29,29,0,0,0,0,0,0,0,"1","0","0","0"
"731","6/15/2023 6:00:00 PM","09:44","145","BL","FM_BL_145_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","09:44",-105.274760658019,37.339144432952,36,"Yes","Yes","Yes","In a skid ",NA,NA,NA,NA,NA,NA,NA,NA,"ABCO",NA,"seedling",NA,NA,2,0,0,0,0,0,0,0,0,"0","0","0","1"
"732","6/15/2023 6:00:00 PM","09:44","145","BL","FM_BL_145_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","09:44",-105.274760658019,37.339144432952,36,"Yes","Yes","Yes","In a skid ","dead",NA,NA,NA,NA,NA,NA,NA,"POTR","browse,mechanicaldamamge","sapling",2.5,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"733","6/15/2023 6:00:00 PM","09:44","145","BL","FM_BL_145_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","09:44",-105.274760658019,37.339144432952,36,"Yes","Yes","Yes","In a skid ",NA,NA,NA,NA,NA,NA,NA,NA,"PSME",NA,"seedling",NA,NA,7,0,0,0,2,0,0,0,0,"0","0","1","0"
"734","6/15/2023 6:00:00 PM","10:53","151","WTC","FM_WTC_151_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","10:53",-105.266487887227,37.3394895159056,36,"Yes","Yes","No","In skid",NA,NA,NA,NA,NA,NA,NA,NA,"ACGL",NA,"seedling",NA,NA,1,1,0,0,0,0,0,0,0,"1","0","0","0"
"735","6/15/2023 6:00:00 PM","10:53","151","WTC","FM_WTC_151_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"sunny","10:53",-105.266487887227,37.3394895159056,36,"Yes","Yes","No","In skid",NA,NA,NA,NA,NA,NA,NA,NA,"PSME",NA,"seedling",NA,NA,7,0,0,0,6,0,0,0,0,"0","0","1","0"
"736","6/15/2023 6:00:00 PM","13:19","149","WTC","FM_WTC_149_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"partly_cloudy","13:19",-105.27109977799,37.3392803455119,NA,"Yes","Yes","Yes","",NA,NA,NA,NA,NA,NA,NA,NA,"ABCO",NA,"seedling",NA,NA,1,0,0,0,1,0,0,0,0,"0","0","1","0"
"737","6/15/2023 6:00:00 PM","13:19","149","WTC","FM_WTC_149_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"partly_cloudy","13:19",-105.27109977799,37.3392803455119,NA,"Yes","Yes","Yes","","dead",NA,NA,NA,NA,NA,NA,NA,"POTR","mechanicaldamamge,browse","sapling",6,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0","1","0"
"738","6/15/2023 6:00:00 PM","13:19","149","WTC","FM_WTC_149_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"partly_cloudy","13:19",-105.27109977799,37.3392803455119,NA,"Yes","Yes","Yes","","living",NA,NA,NA,NA,NA,NA,NA,"PSME","canker,mechanicaldamamge","sapling",5.5,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"739","6/15/2023 6:00:00 PM","13:19","149","WTC","FM_WTC_149_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"partly_cloudy","13:19",-105.27109977799,37.3392803455119,NA,"Yes","Yes","Yes","",NA,NA,NA,NA,NA,NA,NA,NA,"PSME",NA,"seedling",NA,NA,1,0,0,0,1,0,0,0,0,"0","0","1","0"
"740","6/15/2023 6:00:00 PM","13:19","149","WTC","FM_WTC_149_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"partly_cloudy","13:19",-105.27109977799,37.3392803455119,NA,"Yes","Yes","Yes","",NA,NA,NA,NA,NA,NA,NA,NA,"POTR",NA,"seedling",NA,NA,89,45,0,0,0,0,0,0,0,"1","0","0","0"
"741","6/15/2023 6:00:00 PM","13:19","149","WTC","FM_WTC_149_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"partly_cloudy","13:19",-105.27109977799,37.3392803455119,NA,"Yes","Yes","Yes","","living",NA,NA,NA,NA,NA,NA,NA,"ABCO","mechanicaldamamge","sapling",5,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"742","6/15/2023 6:00:00 PM","13:19","149","WTC","FM_WTC_149_2023","JC,RM,TM","Baldies","UNKNOWN","",2021,"partly_cloudy","13:19",-105.27109977799,37.3392803455119,NA,"Yes","Yes","Yes","","dead",NA,NA,NA,NA,NA,NA,NA,"ABCO","mechanicaldamamge","sapling",3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","1","0"
"743","6/15/2023 6:00:00 PM","12:24","150","WTC","FM_WTC_150_2023","JC,RM,TM","Baldies","UNKNOWN","",2018,"partly_cloudy","12:24",-105.269605284655,37.3406894691636,26,"Yes","Yes","No","In skid",NA,NA,NA,NA,NA,NA,NA,NA,"POTR",NA,"seedling",NA,NA,45,8,0,0,1,0,0,0,0,"1","0","1","0"
"744","6/15/2023 6:00:00 PM","12:24","150","WTC","FM_WTC_150_2023","JC,RM,TM","Baldies","UNKNOWN","",2018,"partly_cloudy","12:24",-105.269605284655,37.3406894691636,26,"Yes","Yes","No","In skid",NA,NA,NA,NA,NA,NA,NA,NA,"ABCO",NA,"seedling",NA,NA,1,0,0,0,1,0,0,0,0,"0","0","1","0"
