"row_id","year","day","month","crew","crew_size","start_time","end_time","minutes","person_minutes","area","plot","road_initials","point_num","treatment_type_short","treatment_type_long","treatment_year","weather","slope","lat","long","tree_id","species","living_dead","dbh","total_height_m","crown_height_m","live_crown_ratio","crown_dieback_percent","insect_disease","browsing_damage","light_exposure","crown_position","notes"
732,2022,16,6,"GT, SA, TM",3,1511,"1519",8,24,"Lakehouse","FM_MW_50","MW",50,"UNKNOWN","UNKNOWN",2019,"sunny, 81","13.6",37.515002,105.297287,2,"PSME","L",28,11.5,9,78.26086957,0,"Y","N",5,4,""
733,2022,16,6,"GT, SA, TM",3,1511,"1519",8,24,"Lakehouse","FM_MW_50","MW",50,"UNKNOWN","UNKNOWN",2019,"sunny, 81","13.6",37.515002,105.297287,3,"PIPO","L",44.9,13.1,8.6,65.64885496,0,"N","N",5,4,""
734,2022,14,6,"GT, SA, TM",3,1105,"1130",25,75,"Lakehouse","FM_BH_34","BH",34,"SHELTERWOOD","shelterwood/thin from below",2019,"SUNNY, WINDY, 79","13",37.531893,105.396868,1,"PIPO","L",50.3,14.3,12.5,87.41258741,0,"N","N",5,4,"SITE IN A VALLEY, SLOPE IS 13 IN ONE DIRECTION AND 6.2 IN ANOTHER"
735,2022,14,6,"GT, SA, TM",3,1105,"1130",25,75,"Lakehouse","FM_BH_34","BH",34,"SHELTERWOOD","shelterwood/thin from below",2019,"SUNNY, WINDY, 79","13",37.531893,105.396868,2,"PSME","L",52.2,17.2,15.3,88.95348837,0,"Y","N",5,4,""
736,2022,14,6,"GT, SA, TM",3,1105,"1130",25,75,"Lakehouse","FM_BH_34","BH",34,"SHELTERWOOD","shelterwood/thin from below",2019,"SUNNY, WINDY, 79","13",37.531893,105.396868,3,"PIPO","L",40.3,15.1,8.9,58.94039735,0,"N","N",5,4,"MECHANICAL DAMAGE"
737,2022,14,6,"GT, SA, TM",3,1105,"1130",25,75,"Lakehouse","FM_BH_34","BH",34,"SHELTERWOOD","shelterwood/thin from below",2019,"SUNNY, WINDY, 79","13",37.531893,105.396868,4,"PIPO","D",68.8,3.1,NA,NA,NA,NA,NA,NA,NA,""
738,2022,14,6,"GT, SA, TM",3,1105,"1130",25,75,"Lakehouse","FM_BH_34","BH",34,"SHELTERWOOD","shelterwood/thin from below",2019,"SUNNY, WINDY, 79","13",37.531893,105.396868,5,"JUSC","L",11.8,5.3,4,75.47169811,0,"N","N",5,4,"3 STEMS ON SAME TREE"
739,2022,14,6,"GT, SA, TM",3,1105,"1130",25,75,"Lakehouse","FM_BH_34","BH",34,"SHELTERWOOD","shelterwood/thin from below",2019,"SUNNY, WINDY, 79","13",37.531893,105.396868,6,"JUSC","L",18.4,6.2,5.3,85.48387097,0,"N","N",5,4,"3 STEMS ON SAME TREE"
740,2022,14,6,"GT, SA, TM",3,1105,"1130",25,75,"Lakehouse","FM_BH_34","BH",34,"SHELTERWOOD","shelterwood/thin from below",2019,"SUNNY, WINDY, 79","13",37.531893,105.396868,7,"JUSC","L",17.1,6.6,5.1,77.27272727,0,"N","N",5,4,"3 STEMS ON SAME TREE"
741,2022,14,6,"GT, SA, TM",3,1105,"1130",25,75,"Lakehouse","FM_BH_34","BH",34,"SHELTERWOOD","shelterwood/thin from below",2019,"SUNNY, WINDY, 79","13",37.531893,105.396868,8,"PSME","L",41,13.6,9.5,69.85294118,0,"Y","N",5,4,""
742,2022,14,6,"GT, SA, TM",3,1105,"1130",25,75,"Lakehouse","FM_BH_34","BH",34,"SHELTERWOOD","shelterwood/thin from below",2019,"SUNNY, WINDY, 79","13",37.531893,105.396868,9,"PIPO","L",47.7,15.8,11.9,75.3164557,0,"N","N",4,2,""
743,2022,14,6,"GT, SA, TM",3,1022,"1051",29,87,"Lakehouse","FM_BH_29","BH",29,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR","27.4",37.533699,105.395897,1,"PSME","L",37.3,13.5,10,74.07407407,0,"Y","N",5,4,"ALSO 2010 TREATMENT: HEAVY BUDWORM DAMAGE WITH DEAD TIPPED DF & WF"
744,2022,14,6,"GT, SA, TM",3,1022,"1051",29,87,"Lakehouse","FM_BH_29","BH",29,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR","27.4",37.533699,105.395897,2,"PSME","L",17.1,8,6.8,85,0,"Y","N",5,4,"SPLITTING IN BARK"
745,2022,14,6,"GT, SA, TM",3,1022,"1051",29,87,"Lakehouse","FM_BH_29","BH",29,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR","27.4",37.533699,105.395897,3,"POTR","L",21,9,4.6,51.11111111,20,"Y","Y",5,4,""
746,2022,14,6,"GT, SA, TM",3,1022,"1051",29,87,"Lakehouse","FM_BH_29","BH",29,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR","27.4",37.533699,105.395897,4,"PSME","L",15.1,8.1,6.2,76.54320988,0,"N","N",1,3,""
747,2022,14,6,"GT, SA, TM",3,1022,"1051",29,87,"Lakehouse","FM_BH_29","BH",29,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR","27.4",37.533699,105.395897,5,"PSME","L",17.7,10.3,8.4,81.55339806,0,"Y","N",4,4,""
748,2022,14,6,"GT, SA, TM",3,1022,"1051",29,87,"Lakehouse","FM_BH_29","BH",29,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR","27.4",37.533699,105.395897,6,"POTR","D",25.6,14.8,NA,NA,NA,"Y","Y",NA,NA,""
749,2022,14,6,"GT, SA, TM",3,1022,"1051",29,87,"Lakehouse","FM_BH_29","BH",29,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR","27.4",37.533699,105.395897,7,"PSME","L",23.1,9.7,9.4,96.90721649,0,"N","N",3,3,""
750,2022,14,6,"GT, SA, TM",3,1022,"1051",29,87,"Lakehouse","FM_BH_29","BH",29,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR","27.4",37.533699,105.395897,8,"POTR","L",33.1,13.7,4.3,31.38686131,10,"Y","Y",4,4,""
751,2022,14,6,"GT, SA, TM",3,1022,"1051",29,87,"Lakehouse","FM_BH_29","BH",29,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR","27.4",37.533699,105.395897,9,"ABCO","L",10.4,4.1,4.1,100,0,"N","N",4,3,""
752,2022,14,6,"GT, SA, TM",3,1022,"1051",29,87,"Lakehouse","FM_BH_29","BH",29,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR","27.4",37.533699,105.395897,10,"PSME","L",25.6,12.5,11.3,90.4,0,"N","Y",5,4,""
753,2022,14,6,"GT, SA, TM",3,919,"955",36,108,"Lakehouse","FM_BH_25","BH",25,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR, WINDY","3.8",37.535865,105.394508,1,"POTR","L",24.7,6.8,2.8,41.17647059,10,"Y","Y",5,4,"TENT CATERPILLARS"
754,2022,14,6,"GT, SA, TM",3,919,"955",36,108,"Lakehouse","FM_BH_25","BH",25,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR, WINDY","3.8",37.535865,105.394508,2,"PIPO","L",36.9,10.5,6,57.14285714,0,"N","Y",4,2,""
755,2022,14,6,"GT, SA, TM",3,919,"955",36,108,"Lakehouse","FM_BH_25","BH",25,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR, WINDY","3.8",37.535865,105.394508,3,"PIPO","L",41.2,14.2,9.4,66.1971831,0,"N","N",4,2,""
756,2022,14,6,"GT, SA, TM",3,919,"955",36,108,"Lakehouse","FM_BH_25","BH",25,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR, WINDY","3.8",37.535865,105.394508,4,"PIPO","L",31.9,10.9,5.3,48.62385321,0,"N","N",4,2,""
757,2022,14,6,"GT, SA, TM",3,919,"955",36,108,"Lakehouse","FM_BH_25","BH",25,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR, WINDY","3.8",37.535865,105.394508,5,"PIPO","L",32.5,11.2,7.3,65.17857143,0,"N","N",4,2,""
758,2022,14,6,"GT, SA, TM",3,919,"955",36,108,"Lakehouse","FM_BH_25","BH",25,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR, WINDY","3.8",37.535865,105.394508,6,"PIPO","L",30,13.3,7.1,53.38345865,0,"N","N",5,2,""
759,2022,14,6,"GT, SA, TM",3,919,"955",36,108,"Lakehouse","FM_BH_25","BH",25,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR, WINDY","3.8",37.535865,105.394508,7,"PSME","D",10,5.9,NA,NA,NA,NA,NA,NA,NA,""
760,2022,14,6,"GT, SA, TM",3,919,"955",36,108,"Lakehouse","FM_BH_25","BH",25,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR, WINDY","3.8",37.535865,105.394508,8,"POTR","L",24.9,11,3.4,30.90909091,10,"Y","Y",4,2,""
761,2022,14,6,"GT, SA, TM",3,919,"955",36,108,"Lakehouse","FM_BH_25","BH",25,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR, WINDY","3.8",37.535865,105.394508,9,"POTR","L",17.8,9.3,4.4,47.31182796,5,"Y","Y",3,2,"TENT CATERPILLARS"
762,2022,14,6,"GT, SA, TM",3,919,"955",36,108,"Lakehouse","FM_BH_25","BH",25,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR, WINDY","3.8",37.535865,105.394508,10,"POTR","D",15,6.3,NA,NA,NA,"Y","Y",NA,NA,""
763,2022,14,6,"GT, SA, TM",3,919,"955",36,108,"Lakehouse","FM_BH_25","BH",25,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR, WINDY","3.8",37.535865,105.394508,11,"POTR","L",26.2,11.5,5.4,46.95652174,20,"Y","Y",4,2,""
764,2022,14,6,"GT, SA, TM",3,919,"955",36,108,"Lakehouse","FM_BH_25","BH",25,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR, WINDY","3.8",37.535865,105.394508,12,"POTR","L",24.5,9.7,4,41.2371134,10,"Y","Y",4,2,""
765,2022,14,6,"GT, SA, TM",3,919,"955",36,108,"Lakehouse","FM_BH_25","BH",25,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR, WINDY","3.8",37.535865,105.394508,13,"PIPO","L",34.6,12.2,6.5,53.27868852,0,"N","N",5,2,""
766,2022,14,6,"GT, SA, TM",3,919,"955",36,108,"Lakehouse","FM_BH_25","BH",25,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR, WINDY","3.8",37.535865,105.394508,14,"POTR","D",16,7,NA,NA,NA,"Y","Y",NA,NA,""
767,2022,14,6,"GT, SA, TM",3,919,"955",36,108,"Lakehouse","FM_BH_25","BH",25,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR, WINDY","3.8",37.535865,105.394508,15,"POTR","D",18.5,6.5,NA,NA,NA,"Y","Y",NA,NA,""
768,2022,14,6,"GT, SA, TM",3,919,"955",36,108,"Lakehouse","FM_BH_25","BH",25,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR, WINDY","3.8",37.535865,105.394508,16,"PSME","L",26.3,12.9,5.2,40.31007752,0,"N","N",5,2,""
769,2022,14,6,"GT, SA, TM",3,919,"955",36,108,"Lakehouse","FM_BH_25","BH",25,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR, WINDY","3.8",37.535865,105.394508,17,"PSME","L",26.7,12,7,58.33333333,0,"N","N",5,2,""
770,2022,14,6,"GT, SA, TM",3,919,"955",36,108,"Lakehouse","FM_BH_25","BH",25,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR, WINDY","3.8",37.535865,105.394508,18,"PIPO","L",36.6,12.3,5.3,43.08943089,0,"N","N",5,4,""
771,2022,14,6,"GT, SA, TM",3,919,"955",36,108,"Lakehouse","FM_BH_25","BH",25,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR, WINDY","3.8",37.535865,105.394508,19,"PSME","L",17,5.8,4.3,74.13793103,0,"N","N",5,4,""
772,2022,14,6,"GT, SA, TM",3,919,"955",36,108,"Lakehouse","FM_BH_25","BH",25,"SHELTERWOOD","shelterwood/thin from below",2019,"CLEAR, WINDY","3.8",37.535865,105.394508,20,"PIPO","L",39.9,12.9,8,62.01550388,5,"N","N",5,4,""
773,2022,15,6,"GT, SA, TM",3,1446,"1502",16,48,"Lakehouse","FM_CH_52","CH",52,"THIN FROM BELOW","thin from below.  retain healthy Ponderosa Pine and Douglas Fir.  Remove all White Fir and Mistletoe",2019,"CLEAR","7.8",37.524505,105.394874,1,"PSME","L",27,10.8,8.7,80.55555556,0,"N","N",5,4,""
774,2022,15,6,"GT, SA, TM",3,1446,"1502",16,48,"Lakehouse","FM_CH_52","CH",52,"THIN FROM BELOW","thin from below.  retain healthy Ponderosa Pine and Douglas Fir.  Remove all White Fir and Mistletoe",2019,"CLEAR","7.8",37.524505,105.394874,2,"PIPO","L",17.5,5.9,5.2,88.13559322,5,"N","N",5,3,""
775,2022,15,6,"GT, SA, TM",3,1446,"1502",16,48,"Lakehouse","FM_CH_52","CH",52,"THIN FROM BELOW","thin from below.  retain healthy Ponderosa Pine and Douglas Fir.  Remove all White Fir and Mistletoe",2019,"CLEAR","7.8",37.524505,105.394874,3,"PSME","L",29.2,9.4,8.7,92.55319149,0,"Y","N",5,4,"BUDWORM"
776,2022,15,6,"GT, SA, TM",3,1446,"1502",16,48,"Lakehouse","FM_CH_52","CH",52,"THIN FROM BELOW","thin from below.  retain healthy Ponderosa Pine and Douglas Fir.  Remove all White Fir and Mistletoe",2019,"CLEAR","7.8",37.524505,105.394874,4,"PSME","L",47.3,12.1,10.8,89.25619835,0,"Y","N",5,4,""
777,2022,15,6,"GT, SA, TM",3,1446,"1502",16,48,"Lakehouse","FM_CH_52","CH",52,"THIN FROM BELOW","thin from below.  retain healthy Ponderosa Pine and Douglas Fir.  Remove all White Fir and Mistletoe",2019,"CLEAR","7.8",37.524505,105.394874,5,"PIPO","L",53,13.2,8.2,62.12121212,0,"N","N",5,4,""
778,2022,15,6,"GT, SA, TM",3,1446,"1502",16,48,"Lakehouse","FM_CH_52","CH",52,"THIN FROM BELOW","thin from below.  retain healthy Ponderosa Pine and Douglas Fir.  Remove all White Fir and Mistletoe",2019,"CLEAR","7.8",37.524505,105.394874,6,"PIED","L",18,3.7,3.7,100,0,"N","N",5,3,""
779,2022,15,6,"GT, SA, TM",3,1526,"1534",8,24,"Lakehouse","FM_CH_54","CH",54,"THIN FROM BELOW","thin from below.  retain healthy Ponderosa Pine and Douglas Fir.  Remove all White Fir and Mistletoe",2019,"CLEAR","8.2",37.524803,105.397682,1,"PIPO","L",50.3,13.8,10.5,76.08695652,0,"N","N",5,4,""
780,2022,15,6,"GT, SA, TM",3,1526,"1534",8,24,"Lakehouse","FM_CH_54","CH",54,"THIN FROM BELOW","thin from below.  retain healthy Ponderosa Pine and Douglas Fir.  Remove all White Fir and Mistletoe",2019,"CLEAR","8.2",37.524803,105.397682,2,"PSME","L",27.2,11.1,9.1,81.98198198,0,"Y","N",5,4,""
781,2022,15,6,"GT, SA, TM",3,1602,"1616",14,42,"Lakehouse","FM_CH_51","CH",51,"THIN FROM BELOW","thin from below.  retain healthy Ponderosa Pine and Douglas Fir.  Remove all White Fir and Mistletoe",2019,"WINDY, SUNY, 83","16.6",37.522947,105.393085,1,"PIPO","L",43,12.7,10.9,85.82677165,0,"N","N",5,4,"MOVED PLOT OUT OF PRIPARIAN AREA"
782,2022,15,6,"GT, SA, TM",3,1602,"1616",14,42,"Lakehouse","FM_CH_51","CH",51,"THIN FROM BELOW","thin from below.  retain healthy Ponderosa Pine and Douglas Fir.  Remove all White Fir and Mistletoe",2019,"WINDY, SUNY, 83","16.6",37.522947,105.393085,2,"JUSC","L",9.8,4,3.6,90,5,"Y","N",3,3,"MOVED PLOT OUT OF PRIPARIAN AREA"
783,2022,15,6,"GT, SA, TM",3,1602,"1616",14,42,"Lakehouse","FM_CH_51","CH",51,"THIN FROM BELOW","thin from below.  retain healthy Ponderosa Pine and Douglas Fir.  Remove all White Fir and Mistletoe",2019,"WINDY, SUNY, 83","16.6",37.522947,105.393085,3,"PIPO","L",30,13.5,10.3,76.2962963,10,"N","N",5,4,"GALLERIES ON OLD TWIGS"
784,2022,15,6,"GT, SA, TM",3,1602,"1616",14,42,"Lakehouse","FM_CH_51","CH",51,"THIN FROM BELOW","thin from below.  retain healthy Ponderosa Pine and Douglas Fir.  Remove all White Fir and Mistletoe",2019,"WINDY, SUNY, 83","16.6",37.522947,105.393085,4,"PIPO","L",27.4,11.8,10.5,88.98305085,0,"N","N",5,4,"MOVED PLOT OUT OF PRIPARIAN AREA"
785,2022,15,6,"GT, SA, TM",3,1602,"1616",14,42,"Lakehouse","FM_CH_51","CH",51,"THIN FROM BELOW","thin from below.  retain healthy Ponderosa Pine and Douglas Fir.  Remove all White Fir and Mistletoe",2019,"WINDY, SUNY, 83","16.6",37.522947,105.393085,5,"PIPO","L",35.3,10.7,9.6,89.71962617,0,"N","N",5,4,"GALLERIES ON OLD TWIGS"
786,2022,15,6,"GT, SA, TM",3,1300,"1341",41,123,"Lakehouse","FM_CH_60","CH",60,"THIN FROM BELOW","thin from below.  retain healthy Ponderosa Pine and Douglas Fir.  Remove all White Fir and Mistletoe",2019,"SUNNY, CLEAR","22",37.527325,105.401309,1,"PIPO","L",49.5,16.1,11.8,73.29192547,0,"Y","N",5,4,""
787,2022,15,6,"GT, SA, TM",3,1300,"1341",41,123,"Lakehouse","FM_CH_60","CH",60,"THIN FROM BELOW","thin from below.  retain healthy Ponderosa Pine and Douglas Fir.  Remove all White Fir and Mistletoe",2019,"SUNNY, CLEAR","22",37.527325,105.401309,2,"PIPO","L",50.2,16.1,14.7,91.30434783,0,"N","N",5,4,""
788,2022,15,6,"GT, SA, TM",3,1300,"1341",41,123,"Lakehouse","FM_CH_60","CH",60,"THIN FROM BELOW","thin from below.  retain healthy Ponderosa Pine and Douglas Fir.  Remove all White Fir and Mistletoe",2019,"SUNNY, CLEAR","22",37.527325,105.401309,3,"PIPO","L",46.6,13.7,12.1,88.32116788,0,"Y","N",5,4,""
789,2022,15,6,"GT, SA, TM",3,1300,"1341",41,123,"Lakehouse","FM_CH_60","CH",60,"THIN FROM BELOW","thin from below.  retain healthy Ponderosa Pine and Douglas Fir.  Remove all White Fir and Mistletoe",2019,"SUNNY, CLEAR","22",37.527325,105.401309,4,"PIPO","L",22.8,8,7,87.5,0,"N","N",5,3,""
790,2022,15,6,"GT, SA, TM",3,1300,"1341",41,123,"Lakehouse","FM_CH_60","CH",60,"THIN FROM BELOW","thin from below.  retain healthy Ponderosa Pine and Douglas Fir.  Remove all White Fir and Mistletoe",2019,"SUNNY, CLEAR","22",37.527325,105.401309,5,"PIEN","L",11.5,1.9,1.3,68.42105263,0,"Y","N",5,3,""
791,2022,15,6,"GT, SA, TM",3,1300,"1341",41,123,"Lakehouse","FM_CH_60","CH",60,"THIN FROM BELOW","thin from below.  retain healthy Ponderosa Pine and Douglas Fir.  Remove all White Fir and Mistletoe",2019,"SUNNY, CLEAR","22",37.527325,105.401309,6,"PIPO","L",68.4,14.6,12.7,86.98630137,5,"Y","N",5,4,""
792,2022,15,6,"GT, SA, TM",3,1300,"1341",41,123,"Lakehouse","FM_CH_60","CH",60,"THIN FROM BELOW","thin from below.  retain healthy Ponderosa Pine and Douglas Fir.  Remove all White Fir and Mistletoe",2019,"SUNNY, CLEAR","22",37.527325,105.401309,7,"JUSC","L",15.5,4.3,4.3,100,0,"Y","N",3,3,""
793,2022,15,6,"GT, SA, TM",3,1355,"1408",13,39,"Lakehouse","FM_CH_53","CH",53,"THIN FROM BELOW","thin from below",2019,"windy, sunny, 82","4",37.526855,105.398286,1,"PIPO","L",57.9,14.2,10.9,76.76056338,0,"N","N",5,4,"SOME SORT OF CIRCULAR MECHANICAL DAMAGE"
794,2022,15,6,"GT, SA, TM",3,1355,"1408",13,39,"Lakehouse","FM_CH_53","CH",53,"THIN FROM BELOW","thin from below",2019,"windy, sunny, 82","4",37.526855,105.398286,2,"PIPO","L",37.8,10.4,9.2,88.46153846,0,"N","N",5,4,""
795,2022,17,6,"GT, SA, TM",3,930,"945",15,45,"Lakehouse","FM_BA_56","BA",56,"THIN FROM BELOW","thin from below",2019,"sunny, 70","21.4",37.518538,105.398365,1,"PSME","L",39.7,17.3,10.4,60.11560694,0,"Y","N",5,4,""
795,2022,11,7,"SA, TM",2,914,"1004",50,100,"Baldies","FM_LS_124","LS",124,"SHELTERWOOD","shelterwood/thin from below",2021,"SUNNY","19.4",37.347802,105.296202,1,"PSME","L",38.7,14.8,11.2,75.67567568,20,"Y","N",5,2,"BUDWORM, BARK BEETLE"
796,2022,17,6,"GT, SA, TM",3,930,"945",15,45,"Lakehouse","FM_BA_56","BA",56,"THIN FROM BELOW","thin from below",2019,"sunny, 70","21.4",37.518538,105.398365,2,"PSME","L",20.7,13.9,6.9,49.64028777,0,"N","N",5,4,""
796,2022,11,7,"SA, TM",2,914,"1004",50,100,"Baldies","FM_LS_124","LS",124,"SHELTERWOOD","shelterwood/thin from below",2021,"SUNNY","19.4",37.347802,105.296202,2,"PSME","D",22.4,15.4,NA,NA,NA,"Y","N",NA,NA,"BUDWORM"
797,2022,17,6,"GT, SA, TM",3,930,"945",15,45,"Lakehouse","FM_BA_56","BA",56,"THIN FROM BELOW","thin from below",2019,"sunny, 70","21.4",37.518538,105.398365,3,"PSME","L",22.4,13.3,3.5,26.31578947,0,"Y","Y",5,4,""
797,2022,11,7,"SA, TM",2,914,"1004",50,100,"Baldies","FM_LS_124","LS",124,"SHELTERWOOD","shelterwood/thin from below",2021,"SUNNY","19.4",37.347802,105.296202,3,"PSME","D",14.9,8.8,NA,NA,NA,"Y","N",NA,NA,"BUDWORM, BARK BEETLE"
798,2022,17,6,"GT, SA, TM",3,930,"945",15,45,"Lakehouse","FM_BA_56","BA",56,"THIN FROM BELOW","thin from below",2019,"sunny, 70","21.4",37.518538,105.398365,4,"PSME","L",38.3,17.7,7.3,41.24293785,0,"Y","N",5,4,""
798,2022,11,7,"SA, TM",2,914,"1004",50,100,"Baldies","FM_LS_124","LS",124,"SHELTERWOOD","shelterwood/thin from below",2021,"SUNNY","19.4",37.347802,105.296202,4,"PSME","L",28.3,15.1,6.7,44.37086093,60,"Y","N",4,2,"BUDWORM"
799,2022,17,6,"GT, SA, TM",3,930,"945",15,45,"Lakehouse","FM_BA_56","BA",56,"THIN FROM BELOW","thin from below",2019,"sunny, 70","21.4",37.518538,105.398365,5,"PSME","L",33.6,17.3,11.7,67.6300578,0,"N","Y",5,4,""
799,2022,11,7,"SA, TM",2,914,"1004",50,100,"Baldies","FM_LS_124","LS",124,"SHELTERWOOD","shelterwood/thin from below",2021,"SUNNY","19.4",37.347802,105.296202,5,"PSME","L",38.2,19,11.2,58.94736842,30,"Y","N",4,2,"BUDWORM"
800,2022,17,6,"GT, SA, TM",3,930,"945",15,45,"Lakehouse","FM_BA_56","BA",56,"THIN FROM BELOW","thin from below",2019,"sunny, 70","21.4",37.518538,105.398365,6,"PIPO","L",52.3,16.2,13.1,80.86419753,0,"N","N",5,4,""
800,2022,11,7,"SA, TM",2,914,"1004",50,100,"Baldies","FM_LS_124","LS",124,"SHELTERWOOD","shelterwood/thin from below",2021,"SUNNY","19.4",37.347802,105.296202,6,"UNK","D",10.4,11.2,NA,NA,NA,"Y","N",NA,NA,"FUNGUS BUDWORM"
801,2022,17,6,"GT, SA, TM",3,825,"837",12,36,"Lakehouse","FM_LLS_48","LLS",48,"UNKNOWN","UNKNOWN",2019,"CLEAR, SUNNY","17.8",37.514262,105.409515,1,"PSME","L",38.2,17.2,11.3,65.69767442,0,"Y","N",5,4,""
801,2022,11,7,"SA, TM",2,914,"1004",50,100,"Baldies","FM_LS_124","LS",124,"SHELTERWOOD","shelterwood/thin from below",2021,"SUNNY","19.4",37.347802,105.296202,7,"PSME","L",30.3,14.4,9.5,65.97222222,10,"Y","N",5,2,"BUDWORM"
802,2022,17,6,"GT, SA, TM",3,825,"837",12,36,"Lakehouse","FM_LLS_48","LLS",48,"UNKNOWN","UNKNOWN",2019,"CLEAR, SUNNY","17.8",37.514262,105.409515,2,"PSME","L",36.3,15.8,10.2,64.55696203,5,"Y","N",5,4,""
802,2022,11,7,"SA, TM",2,914,"1004",50,100,"Baldies","FM_LS_124","LS",124,"SHELTERWOOD","shelterwood/thin from below",2021,"SUNNY","19.4",37.347802,105.296202,8,"PSME","D",14.9,9.8,NA,NA,NA,"Y","N",NA,NA,"FUNGUS, BUDWORM, BARK BEETLE, BIRD DAMAMGE"
803,2022,17,6,"GT, SA, TM",3,825,"837",12,36,"Lakehouse","FM_LLS_48","LLS",48,"UNKNOWN","UNKNOWN",2019,"CLEAR, SUNNY","17.8",37.514262,105.409515,3,"PSME","L",27.5,12.2,7.9,64.75409836,0,"N","N",5,4,""
803,2022,11,7,"SA, TM",2,914,"1004",50,100,"Baldies","FM_LS_124","LS",124,"SHELTERWOOD","shelterwood/thin from below",2021,"SUNNY","19.4",37.347802,105.296202,9,"PSME","D",16.2,8.1,NA,NA,NA,"Y","N",NA,NA,"BUDWORM FUNGUS"
804,2022,17,6,"GT, SA, TM",3,825,"837",12,36,"Lakehouse","FM_LLS_48","LLS",48,"UNKNOWN","UNKNOWN",2019,"CLEAR, SUNNY","17.8",37.514262,105.409515,4,"PSME","L",35.9,15.8,12.7,80.37974684,0,"N","N",5,4,""
804,2022,11,7,"SA, TM",2,914,"1004",50,100,"Baldies","FM_LS_124","LS",124,"SHELTERWOOD","shelterwood/thin from below",2021,"SUNNY","19.4",37.347802,105.296202,10,"PSME","L",28.6,14,8.9,63.57142857,10,"Y","N",5,2,"BUDWORM"
805,2022,17,6,"GT, SA, TM",3,825,"837",12,36,"Lakehouse","FM_LLS_48","LLS",48,"UNKNOWN","UNKNOWN",2019,"CLEAR, SUNNY","17.8",37.514262,105.409515,5,"JUSC","L",15.6,5.2,5.2,100,0,"Y","N",5,4,""
805,2022,11,7,"SA, TM",2,914,"1004",50,100,"Baldies","FM_LS_124","LS",124,"SHELTERWOOD","shelterwood/thin from below",2021,"SUNNY","19.4",37.347802,105.296202,11,"PSME","L",13.1,4.6,2.7,58.69565217,80,"Y","N",1,3,"MECHANICAL DAMAGE, BUDWORM"
806,2022,11,7,"SA, TM",2,914,"1004",50,100,"Baldies","FM_LS_124","LS",124,"SHELTERWOOD","shelterwood/thin from below",2021,"SUNNY","19.4",37.347802,105.296202,12,"PSME","L",29.5,12.2,8.8,72.13114754,15,"Y","N",5,2,"BUDWORM"
807,2022,11,7,"SA, TM",2,914,"1004",50,100,"Baldies","FM_LS_124","LS",124,"SHELTERWOOD","shelterwood/thin from below",2021,"SUNNY","19.4",37.347802,105.296202,13,"PSME","L",13.1,5,3.3,66,90,"Y","N",4,3,"BUDWORM, BARK BEETLE"
808,2022,11,7,"SA, TM",2,914,"1004",50,100,"Baldies","FM_LS_124","LS",124,"SHELTERWOOD","shelterwood/thin from below",2021,"SUNNY","19.4",37.347802,105.296202,14,"PSME","L",11.6,5.1,2.5,49.01960784,10,"Y","N",3,3,"BUDWORM"
809,2022,11,7,"SA, TM",2,914,"1004",50,100,"Baldies","FM_LS_124","LS",124,"SHELTERWOOD","shelterwood/thin from below",2021,"SUNNY","19.4",37.347802,105.296202,15,"PSME","L",10.7,3.5,1.7,48.57142857,60,"Y","N",3,3,"BUDWORM"
810,2022,11,7,"SA, TM",2,914,"1004",50,100,"Baldies","FM_LS_124","LS",124,"SHELTERWOOD","shelterwood/thin from below",2021,"SUNNY","19.4",37.347802,105.296202,16,"PSME","L",33.9,16.7,10.6,63.47305389,30,"Y","N",5,2,"BUDWORM, BIRD DAMAGE"
